candidate,sex,age,general_votes,postal_votes,total_votes,total_electors,state_id,category_id,party_id,pc_id
NOTA,null,null,7647,41,7688,1981197,23,null,269,420
N.P. KUSHWAHA ALIAS NATHUNI PRASAD KUSHWAHA,M,65,257776,1703,259479,1761564,23,3,385,421
KUNWER RATANJIT PRATAP NARAYAN SINGH,M,55,145495,656,146151,1761564,23,3,163,421
VIJAY KUMAR DUBEY,M,50,595508,1531,597039,1761564,23,3,80,421
AMIRUDDIN,M,42,8540,1,8541,1761564,23,3,21,421
ARVIND YADAV,M,46,1405,1,1406,1761564,23,3,125,421
UMESH SINGH,M,38,1602,3,1605,1761564,23,3,104,421
USMAN,M,58,2714,1,2715,1761564,23,3,282,421
P.C. KUREEL,M,62,3072,0,3072,1761564,23,2,165,421
DR GANESH,M,41,1822,9,1831,1761564,23,3,460,421
RAJIV,M,33,8449,5,8454,1761564,23,3,372,421
RAM PRATAP,M,42,2366,3,2369,1761564,23,3,737,421
LALITA,F,36,2755,4,2759,1761564,23,3,464,421
GUDDI KINNAR,O,37,5881,0,5881,1761564,23,3,164,421
SHIV KUMAR,M,49,3518,0,3518,1761564,23,3,164,421
NOTA,null,null,8276,21,8297,1761564,23,null,269,421
NIYAZ AHMED,M,57,50749,307,51056,1754195,23,3,163,422
BINOD KUMAR JAISWAL,M,56,327728,2985,330713,1754195,23,3,110,422
RAMAPATI RAM TRIPATHI,M,69,577617,3027,580644,1754195,23,3,80,422
ISRAR AHAMAD,M,45,8158,6,8164,1754195,23,3,516,422
ONKAR SINGH,M,43,2386,31,2417,1754195,23,3,403,422
CHANDAN KUMAR YADAV,M,31,3299,6,3305,1754195,23,3,349,422
JITENDRA,M,43,4867,1,4868,1754195,23,3,372,422
BIRJA,M,46,3209,0,3209,1754195,23,3,282,422
MANOJ KUMAR MISHRA,M,45,3957,5,3962,1754195,23,3,694,422
BRIJENDRA MANI TRIPATHI,M,51,5702,0,5702,1754195,23,3,164,422
RAMASHISH RAI,M,55,7866,36,7902,1754195,23,3,164,422
NOTA,null,null,13358,63,13421,1754195,23,null,269,422
Kamlesh Paswan,M,42,544434,2239,546673,1751258,23,2,80,423
Sadal Prasad,M,62,391441,1764,393205,1751258,23,2,110,423
Surendra Prasad,M,33,8685,32,8717,1751258,23,2,744,423
Lalchand Prasad,M,49,6444,4,6448,1751258,23,2,164,423
NOTA,null,null,14060,33,14093,1751258,23,null,269,423
Trilokinath,M,62,8838,5,8843,1751980,23,2,123,424
Neelam Sonker,F,43,356328,895,357223,1751980,23,2,80,424
Pankaj Mohan Sonkar,M,29,17603,27,17630,1751980,23,2,163,424
Sangeeta Azad,F,44,517545,1275,518820,1751980,23,2,110,424
Engineer Ajeet Sonkar,M,34,4517,3,4520,1751980,23,2,1,424
Chandrashekhar,M,48,1608,0,1608,1751980,23,2,535,424
Dr. Deelip Kumar Saroj,M,45,17924,3,17927,1751980,23,2,372,424
Pintoo,M,44,1642,0,1642,1751980,23,2,656,424
Radheshyam Gautam,M,40,6091,2,6093,1751980,23,2,349,424
Lcchiman Kannooizya,M,65,1880,0,1880,1751980,23,2,741,424
Hemraj Paswan,M,66,2310,10,2320,1751980,23,2,744,424
Akhilesh,M,43,3225,7,3232,1751980,23,2,164,424
Ramchandar,M,48,7325,0,7325,1751980,23,2,164,424
Santosh Kumar,M,32,3163,0,3163,1751980,23,2,164,424
Subash Saroj,M,45,3282,0,3282,1751980,23,2,164,424
NOTA,null,null,5041,19,5060,1751980,23,null,269,424
Akhilesh Yadav,M,45,619594,1984,621578,1789168,23,3,385,425
Dinesh Lal Yadav Nirahua,M,40,360255,1449,361704,1789168,23,3,80,425
Anil Singh,M,41,6761,2,6763,1789168,23,3,349,425
Abhimanyu Singh Sunny,M,28,10077,1,10078,1789168,23,3,372,425
Arvind Kumar Pandey,M,41,947,2,949,1789168,23,3,262,425
Ehsan Ahmed,M,38,976,0,976,1789168,23,3,257,425
Pawan Singh Samrat,M,34,1106,0,1106,1789168,23,3,489,425
Pramod Tiwari,M,45,3148,0,3148,1789168,23,3,641,425
Mohinder Kumar,M,46,2899,2,2901,1789168,23,3,402,425
Gorakhram Nishad,M,55,1247,3,1250,1789168,23,3,164,425
Gaurav Singh,M,26,1431,1,1432,1789168,23,3,164,425
Budhi Ram,M,59,2098,0,2098,1789168,23,3,164,425
Rajaram Gond,M,64,1930,1,1931,1789168,23,3,164,425
Rajiv Talwar,M,43,2203,1,2204,1789168,23,3,164,425
Dr. Rajeev Pandey,M,40,3737,2,3739,1789168,23,3,164,425
NOTA,null,null,7239,16,7255,1789168,23,null,269,425
ATUL KUMAR SINGH,M,64,14622,22,14644,1991651,23,3,123,426
ATUL KUMAR SINGH,M,36,572459,1370,573829,1991651,23,3,110,426
BALKRISHNA,M,70,23695,117,23812,1991651,23,3,163,426
HARINARAYAN,M,78,449212,2049,451261,1991651,23,3,80,426
ABUSHAD,M,47,4908,6,4914,1991651,23,3,493,426
KISHAN LAL,M,46,3508,27,3535,1991651,23,0,325,426
GEETA,F,40,1361,6,1367,1991651,23,2,52,426
PARAS,M,66,1599,1,1600,1991651,23,3,779,426
MAHENDRA,M,53,39842,18,39860,1991651,23,3,372,426
SHEFKAT TAKI,M,40,3960,0,3960,1991651,23,3,282,426
PRAVEEN KUMAR SINGH,M,45,1230,0,1230,1991651,23,3,164,426
RAJESH,M,44,3653,8,3661,1991651,23,0,164,426
SURYA KUMAR,M,32,2156,3,2159,1991651,23,3,164,426
SURJEET KUMAR,M,52,2884,2,2886,1991651,23,3,164,426
SANTOSH,M,37,6737,2,6739,1991651,23,3,164,426
NOTA,null,null,5291,33,5324,1991651,23,null,269,426
R S KUSHWAHA,M,62,352381,2944,355325,1667282,23,3,110,427
RAVINDER,M,55,464629,3311,467940,1667282,23,3,80,427
RAJESH KUMAR MISHRA,M,61,27045,318,27363,1667282,23,3,163,427
AJIMULLAH,M,64,2197,10,2207,1667282,23,3,282,427
KAILASH CHAUHAN,M,50,2410,10,2420,1667282,23,3,629,427
KRIPA SHANKAR PRASAD,M,39,1292,9,1301,1667282,23,3,576,427
PUJA PANDEY,F,33,1724,33,1757,1667282,23,3,744,427
RAJARAM,M,54,33552,16,33568,1667282,23,3,372,427
RAMJI PRATAP JIGYASU,M,44,1596,2,1598,1667282,23,3,152,427
MOHD SAROOR ALI,M,40,1565,1,1566,1667282,23,3,626,427
SUMESHWAR NATH TIWARI,M,40,3844,1,3845,1667282,23,3,350,427
CHHOTELAL,M,55,2286,0,2286,1667282,23,2,164,427
VIDYA SHANKER PANDEY,M,65,2431,3,2434,1667282,23,3,164,427
VISHRAM,M,40,4822,1,4823,1667282,23,3,164,427
SUNIL KUMAR PANDEY,M,41,6275,1,6276,1667282,23,3,164,427
NOTA,null,null,7762,47,7809,1667282,23,null,269,427
Virendra Singh,M,62,464039,5075,469114,1822625,23,3,80,428
Sanatan Pandey,M,56,450408,3187,453595,1822625,23,3,385,428
ARVIND,M,60,3895,130,4025,1822625,23,3,546,428
Uday Prakash,M,42,1352,7,1359,1822625,23,3,200,428
GOPAL RAM KHARWAR,M,62,3950,52,4002,1822625,23,0,143,428
Janmejay Kumar Prajapati,M,26,2442,12,2454,1822625,23,3,576,428
Vinod,M,51,35874,26,35900,1822625,23,3,372,428
Seema Chauhan,F,30,2409,44,2453,1822625,23,3,629,428
OM PRAKASH PANDEY,M,28,1768,7,1775,1822625,23,3,164,428
Major Ramesh Chandra Upadhyay,M,67,5435,5,5440,1822625,23,3,164,428
NOTA,null,null,9540,75,9615,1822625,23,null,269,428
KRISHNA PRATAP SINGH K.P.,M,42,439292,900,440192,1867976,23,3,80,429
DEO VRAT MISHRA,M,48,27107,78,27185,1867976,23,3,163,429
SHYAM SINGH YADAV,M,65,520046,1082,521128,1867976,23,3,110,429
AJAY KUMAR SHARMA,M,41,6390,2,6392,1867976,23,3,230,429
ANIL,M,43,1432,0,1432,1867976,23,3,616,429
COM. ASHOK KUMAR KHARWAR,M,60,1593,0,1593,1867976,23,3,856,429
BRIJESH KUMAR,M,29,5465,1,5466,1867976,23,3,372,429
NAVIN,M,30,945,1,946,1867976,23,3,891,429
MOTIUDDIN,M,35,2960,0,2960,1867976,23,3,349,429
RAJESH KUMAR,M,43,2195,2,2197,1867976,23,3,345,429
RUKMNI DEVI,F,63,2162,1,2163,1867976,23,3,288,429
VINOD KUMAR,M,32,2017,0,2017,1867976,23,3,501,429
VISHOK KUMAR VISHWAKARMA,M,41,2446,1,2447,1867976,23,3,718,429
SHESHMANI MAURYA,M,39,3838,2,3840,1867976,23,3,152,429
SHYAMLAL,M,32,1730,1,1731,1867976,23,3,535,429
SUNIL KUMAR,M,33,5768,0,5768,1867976,23,3,765,429
SANGEETA DEVI,F,44,3747,5,3752,1867976,23,3,744,429
ASHOK KUMAR,M,51,1187,0,1187,1867976,23,3,164,429
PRADEEP KUMAR PANDEY,M,32,4924,0,4924,1867976,23,3,164,429
MADHAVENDRA PUSHKAR SINGH,M,38,890,1,891,1867976,23,3,164,429
NOTA,null,null,2426,15,2441,1867976,23,null,269,429
Tribhuvan Ram (T.Ram),M,70,486763,1453,488216,1848306,23,2,110,430
Bholanath (B.P. Saroj),M,58,487093,1304,488397,1848306,23,2,80,430
Dr. Amarnath Paswan,M,42,7617,5,7622,1848306,23,2,628,430
Garib,M,49,2476,1,2477,1848306,23,2,241,430
Chanchal Kumar,M,27,2615,5,2620,1848306,23,2,345,430
Jitendra,M,37,1422,3,1425,1848306,23,2,560,430
Dasharath,M,51,1310,0,1310,1848306,23,2,741,430
Deep Chand Ram Urf B.D.O Sahab,M,49,2806,8,2814,1848306,23,2,656,430
Nandlal,M,38,1491,0,1491,1848306,23,2,535,430
Brijesh Kumar,M,40,1999,0,1999,1848306,23,2,333,430
Rajkeshar,M,39,2038,3,2041,1848306,23,2,840,430
Raj Nath,M,70,11212,11,11223,1848306,23,2,372,430
Ram Naresh,M,45,4272,1,4273,1848306,23,2,230,430
Gangaram,M,54,3167,1,3168,1848306,23,2,164,430
"Deepak Kumar ""Nanhe""",M,32,5018,1,5019,1848306,23,2,164,430
NOTA,null,null,10812,18,10830,1848306,23,null,269,430
AJIT PRATAP KUSHAWAHA,M,46,19656,178,19834,1881077,23,3,163,431
AFZAL ANSARI,M,65,564144,1938,566082,1881077,23,3,110,431
BHANU PRAKASH PANDEY,M,57,7833,11,7844,1881077,23,3,123,431
MANOJ SINHA,M,59,443188,3502,446690,1881077,23,3,80,431
ISHWARI PRASAD KUSHWAHA,M,58,4935,11,4946,1881077,23,3,124,431
BRIJENDRA KUMAR VERMA,M,35,1015,4,1019,1881077,23,3,662,431
BHARAT,M,49,949,0,949,1881077,23,3,200,431
RAJESH KUMAR YADAV,M,36,1813,9,1822,1881077,23,3,288,431
Dr. RAJESH KUMAR SINGH,M,47,1226,6,1232,1881077,23,3,546,431
RAMJI,M,59,33868,9,33877,1881077,23,3,372,431
RAMPRAVESH SHARMA ALIAS RINKOO,M,34,3388,4,3392,1881077,23,3,230,431
VED PRAKASH,M,43,2396,4,2400,1881077,23,3,718,431
SANTOSH KUMAR YADAV,M,38,2429,19,2448,1881077,23,3,744,431
HRIDAYA NARAYAN SINGH,M,56,6219,2,6221,1881077,23,3,164,431
NOTA,null,null,6831,40,6871,1881077,23,null,269,431
Dr. Mahendra Nath Pandey,M,62,508113,2620,510733,1756837,23,3,80,432
Sanjay Singh Chauhan,M,43,494689,2085,496774,1756837,23,3,385,432
Arjun Pandey,M,66,4086,10,4096,1756837,23,3,54,432
Krishna Pratap Singh,M,47,2741,3,2744,1756837,23,3,835,432
Jangbahadur,M,25,1166,6,1172,1756837,23,3,560,432
Byasmuni,M,35,829,9,838,1756837,23,2,656,432
Mahendra Pratap Singh,M,67,1127,0,1127,1756837,23,3,39,432
Mahender Yadav,M,63,4218,7,4225,1756837,23,3,288,432
Rajesh Vishwakarma,M,36,3077,4,3081,1756837,23,3,230,432
Ramgovind,M,32,18971,14,18985,1756837,23,3,372,432
Shivkanya Kushwaha,F,52,22190,101,22291,1756837,23,3,628,432
Shivratri,M,67,2260,1,2261,1756837,23,3,741,432
Liyakat Ali,M,68,5411,5,5416,1756837,23,3,164,432
NOTA,null,null,11182,36,11218,1756837,23,null,269,432
AJAY RAI,M,49,152456,92,152548,1856791,23,3,163,433
NARENDRA MODI,M,68,673453,1211,674664,1856791,23,3,80,433
SHALINI YADAV,F,47,194763,396,195159,1856791,23,3,385,433
ANIL KUMAR CHAURASIYA,M,37,2756,2,2758,1856791,23,3,641,433
AMRESH MISHRA,M,53,555,0,555,1856791,23,3,535,433
AASHIN U. S.,M,32,503,1,504,1856791,23,3,439,433
ASHUTOSH KUMAR PANDEY,M,38,498,1,499,1856791,23,3,685,433
UMESH CHANDRA KATIYAR,M,49,637,0,637,1856791,23,3,39,433
TIRBHUWAN SHARMA,M,64,1694,1,1695,1856791,23,3,572,433
ADVOCATE PREM NATH SHARMA,M,57,1603,3,1606,1856791,23,3,230,433
BRAJENDRA DUTT TRIPATHI,M,45,838,0,838,1856791,23,3,454,433
Dr. RAKESH PRATAP,M,62,907,0,907,1856791,23,3,77,433
RAJESH BHARTI SURYA,M,43,1257,1,1258,1856791,23,2,355,433
RAMSHARAN,M,60,1236,1,1237,1856791,23,3,887,433
Dr. SHEKH SIRAJ BABA,M,48,1771,0,1771,1856791,23,3,788,433
SURENDRA RAJBHAR,M,35,8890,2,8892,1856791,23,3,372,433
HARI BHAI PATEL,M,42,1339,1,1340,1856791,23,3,489,433
HEENA SHAHID,F,30,1914,0,1914,1856791,23,3,639,433
ATEEK AHMAD,M,54,854,1,855,1856791,23,3,164,433
ISHWAR DAYAL SINGH SETH,M,58,657,0,657,1856791,23,3,164,433
CHANDRIKA PRASAD,M,44,331,0,331,1856791,23,3,164,433
MANISH SHRIVASTAVA,M,45,350,0,350,1856791,23,3,164,433
MANOHAR ANANDRAO PATIL,M,58,2134,0,2134,1856791,23,3,164,433
MAANAV,M,31,1434,1,1435,1856791,23,3,164,433
SUNNAM ISTARI,M,74,798,0,798,1856791,23,3,164,433
SUNIL KUMAR,M,27,1097,0,1097,1856791,23,2,164,433
NOTA,null,null,4019,18,4037,1856791,23,null,269,433
Akhilesh,M,51,4558,12,4570,1942514,23,3,260,434
RAMAKANT,M,59,25508,96,25604,1942514,23,3,163,434
RAMESH CHAND,M,44,508989,1040,510029,1942514,23,3,80,434
RANGNATH MISHRA,M,59,465412,1002,466414,1942514,23,3,110,434
Dr Rajesh Kumar Verma,M,51,4647,1,4648,1942514,23,3,739,434
VINOD,M,42,1943,0,1943,1942514,23,3,152,434
KULDEEP,M,31,1644,2,1646,1942514,23,3,164,434
RAM SAKHA,M,60,1764,0,1764,1942514,23,3,164,434
Satish Bahadur,M,48,1819,0,1819,1942514,23,2,164,434
SUSHIL,M,38,4052,0,4052,1942514,23,3,164,434
SAIYYAD MOHAMMAD ARIF,M,45,5050,0,5050,1942514,23,3,164,434
SANTLAL,M,35,2764,0,2764,1942514,23,3,164,434
NOTA,null,null,9079,8,9087,1942514,23,null,269,434
Ramcharitra Nishad,M,54,359208,348,359556,1845150,23,2,385,435
Lalitesh Pati Tripathi,M,41,91392,109,91501,1845150,23,3,163,435
Archana Mishra,F,33,9165,41,9206,1845150,23,3,825,435
Anupriya Singh Patel,F,37,590867,697,591564,1845150,23,3,469,435
Adesh Tyagi,M,49,7866,55,7921,1845150,23,3,535,435
Ashish Kumar Tripathi,M,27,4013,11,4024,1845150,23,3,744,435
Jeera Bharti,F,51,8545,8,8553,1845150,23,2,124,435
Dinesh Kumar Pal,M,34,7135,10,7145,1845150,23,3,345,435
Radheshyam Inshan,M,64,14136,6,14142,1845150,23,2,101,435
NOTA,null,null,15333,20,15353,1845150,23,null,269,435
ASHOK KUMAR KANAUJIYA,M,55,17445,21,17466,1723538,23,2,123,436
BHAGWATI PRASAD CHAUDHARI,M,64,35222,47,35269,1723538,23,2,163,436
BHAI LAL,M,67,393304,274,393578,1723538,23,2,385,436
ANITA KOL,F,38,6597,86,6683,1723538,23,2,179,436
ANUJ KUMAR KANAUJIA,M,28,18333,5,18338,1723538,23,2,554,436
KAILASH NATH,M,40,4813,4,4817,1723538,23,2,372,436
S R DARAPURI,M,64,11029,3,11032,1723538,23,2,29,436
PAKAURI LAL KOL,M,66,447691,223,447914,1723538,23,2,469,436
RUBY PRASAD,F,45,9120,10,9130,1723538,23,2,744,436
Sunil Kumar,M,42,5787,6,5793,1723538,23,2,535,436
PRABHUDAYAL,M,65,8357,1,8358,1723538,23,2,164,436
Vidya Prakash Kureel,M,63,8788,3,8791,1723538,23,2,164,436
NOTA,null,null,21103,15,21118,1723538,23,null,269,436
ADHIKARY PARESH CHANDRA,M,66,676339,1024,677363,1814200,24,2,31,437
GOBINDA CHANDRA ROY,M,61,46648,162,46810,1814200,24,2,25,437
NISITH PRAMANIK,M,33,728634,2960,731594,1814200,24,2,80,437
PIYA ROY CHOWDHURY,F,38,28087,128,28215,1814200,24,2,163,437
KANGSA RAJ BARMAN,M,49,2066,12,2078,1814200,24,2,666,437
DHANANJOY BARMAN,M,33,1729,4,1733,1814200,24,2,427,437
PRABHAT ROY,M,52,3169,5,3174,1814200,24,2,856,437
SUBODH BARMAN,M,62,1930,5,1935,1814200,24,2,40,437
NARESH CHANDRA ROY,M,46,4068,9,4077,1814200,24,2,164,437
NIRMAL KUMAR ROY,M,64,7068,1,7069,1814200,24,2,164,437
HAREKRISHNA SARKAR,M,46,6144,1,6145,1814200,24,2,164,437
NOTA,null,null,14470,20,14490,1814200,24,null,269,437
JOHN BARLA,M,43,747788,3016,750804,1648383,24,0,80,438
DASRATH TIRKEY,M,52,505885,930,506815,1648383,24,0,31,438
MILI ORAON,F,42,53859,151,54010,1648383,24,0,343,438
MOHANLAL BASUMATA,M,44,27279,148,27427,1648383,24,0,163,438
RABICHAN RABHA,M,49,4152,13,4165,1648383,24,0,856,438
GERGORY TRIKEY,M,36,4289,14,4303,1648383,24,0,164,438
PRASEN JAYANT KINDO,M,32,11506,12,11518,1648383,24,0,164,438
NOTA,null,null,21147,28,21175,1648383,24,null,269,438
Dr. JAYANTA KUMAR ROY,M,51,757806,2339,760145,1735464,24,2,80,439
JIBAN KRISHNA MAJUMDER,M,63,8101,33,8134,1735464,24,2,110,439
BIJOY CHANDRA BARMAN,M,62,575547,594,576141,1735464,24,2,31,439
BHAGIRATH CHANDRA ROY,M,62,76054,112,76166,1735464,24,2,125,439
MANI KUMAR DARNAL,M,61,28488,74,28562,1735464,24,2,163,439
KHUSHI RANJAN MONDAL,M,61,2199,6,2205,1735464,24,2,40,439
RANJIT KUMAR ROY,M,53,1894,5,1899,1735464,24,2,397,439
SUBAL CHANDRA ROY,M,62,2668,17,2685,1735464,24,2,666,439
HARIBHAKTA SARDAR,M,63,4686,6,4692,1735464,24,2,856,439
SACHIMOHAN BARMAN,M,58,3411,2,3413,1735464,24,2,164,439
SUBHASH BISWAS,M,66,10854,3,10857,1735464,24,2,164,439
HAREKRISHNA SARKAR,M,46,6094,1,6095,1735464,24,2,164,439
NOTA,null,null,19909,19,19928,1735464,24,null,269,439
AMAR SINGH RAI,M,71,335793,831,336624,1611317,24,3,31,440
RAJU BISTA,M,33,744657,5410,750067,1611317,24,3,80,440
Sankar Malakar,M,65,64744,442,65186,1611317,24,2,163,440
SAMAN PATHAK,M,46,50446,78,50524,1611317,24,3,125,440
SUDIP MANDAL,M,40,2232,27,2259,1611317,24,2,110,440
CHRISTOPHER GAHATRAJ,M,65,1670,8,1678,1611317,24,3,618,440
TANMAY DUTTA,M,53,1445,4,1449,1611317,24,3,856,440
DIPAK KUMAR ROY,M,49,1525,14,1539,1611317,24,2,666,440
BHARAT DONG,M,75,2927,25,2952,1611317,24,3,437,440
SUNIL PANDIT,M,39,1486,19,1505,1611317,24,3,320,440
HARKA BAHADUR CHHETRI,M,62,6364,131,6495,1611317,24,3,477,440
AJAY DAHAL,M,46,2189,10,2199,1611317,24,3,164,440
RESEEKA CHETTRI,F,29,3281,78,3359,1611317,24,3,164,440
DIGBIJAY MANDAL,M,57,4115,2,4117,1611317,24,2,164,440
NIRODE CHANDRA ADHIKARY,M,66,10718,1,10719,1611317,24,2,164,440
RAJESH SINGH,M,49,15972,1,15973,1611317,24,3,164,440
NOTA,null,null,10561,64,10625,1611317,24,null,269,440
AGARWAL KANAIALAL,M,64,449269,1809,451078,1601220,24,3,31,441
CHURKA MURMU,M,63,4080,11,4091,1601220,24,0,110,441
DEEPA DASMUNSI,F,58,83460,202,83662,1601220,24,3,163,441
DEBASREE CHAUDHURI,F,48,509862,1790,511652,1601220,24,3,80,441
MD. SALIM,M,61,181310,725,182035,1601220,24,3,125,441
AKIK HOSSAIN CHOWDHURY,M,49,2959,0,2959,1601220,24,3,666,441
LAKSHMAN MURMU,M,30,3267,2,3269,1601220,24,0,47,441
SANTHAPAN HASDAK,M,43,2829,2,2831,1601220,24,0,194,441
SUJAN KRISHNA PAUL,M,40,1629,3,1632,1601220,24,3,856,441
ADVOCATE ANJAY DEBSARMA,M,38,2369,2,2371,1601220,24,2,164,441
KUMARESH SARKAR,M,44,3159,4,3163,1601220,24,2,164,441
BINOY KUMAR DAS,M,73,6925,0,6925,1601220,24,3,164,441
MD. SAHAJAN BADSHA,M,34,5054,0,5054,1601220,24,3,164,441
RAJU PAUL,M,30,2638,0,2638,1601220,24,3,164,441
NOTA,null,null,13747,2,13749,1601220,24,null,269,441
Arpita Ghosh,F,52,505463,561,506024,1431704,24,3,31,442
Abdus Sadek Sarkar,M,40,36698,85,36783,1431704,24,3,163,442
Nalin Chandra Murmu,M,62,3302,18,3320,1431704,24,0,110,442
Ranen Barman,M,50,72917,73,72990,1431704,24,2,343,442
Sukanta Majumdar,M,39,537577,1740,539317,1431704,24,3,80,442
Naran Tudu,M,25,6383,4,6387,1431704,24,0,194,442
Nubash Chandra Barman,M,57,1762,1,1763,1431704,24,2,666,442
Biren Mahanta,M,43,1525,1,1526,1431704,24,3,856,442
Manas Chakraborty,M,55,1345,4,1349,1431704,24,3,125,442
Ranjit Kumar Mohanta,M,61,3297,3,3300,1431704,24,3,377,442
Ranendra Nath Mali,M,65,2005,2,2007,1431704,24,2,92,442
Bibhuti Tudu,M,42,4714,5,4719,1431704,24,0,164,442
Muslima Khatun,F,32,4949,1,4950,1431704,24,3,164,442
NOTA,null,null,13403,11,13414,1431704,24,null,269,442
ISHA KHAN CHOUDHURY,M,47,304964,306,305270,1685955,24,3,163,443
KHAGEN MURMU,M,59,507798,1726,509524,1685955,24,0,80,443
NITISH KUMAR MANDAL,M,54,6332,15,6347,1685955,24,2,110,443
BISWANATH GHOSH,M,69,50315,86,50401,1685955,24,3,125,443
MAUSAM NOOR,F,39,424517,719,425236,1685955,24,3,31,443
ARJUN KESHARI,M,27,4985,0,4985,1685955,24,3,377,443
NITYA DAS,M,30,1469,1,1470,1685955,24,3,475,443
MONATAN HEMBRAM,M,35,5981,4,5985,1685955,24,0,92,443
JOSEPH KISKU,M,26,1917,3,1920,1685955,24,0,194,443
SUBHASH BARMAN,M,59,1641,1,1642,1685955,24,2,666,443
SUBHASH SARKAR,M,35,2029,1,2030,1685955,24,2,856,443
AL MONOWARA BEGAM,F,44,7225,0,7225,1685955,24,3,164,443
ALAM NOORSED,M,27,2534,1,2535,1685955,24,3,164,443
NIMAI BESARA,M,67,3090,0,3090,1685955,24,0,164,443
MD. DULAL HOQUE,M,40,5534,0,5534,1685955,24,3,164,443
MOHAN HASDA,M,30,13471,2,13473,1685955,24,0,164,443
NOTA,null,null,8028,11,8039,1685955,24,null,269,443
ABU HASEM KHAN CHOWDHURY (DALU),M,72,443540,730,444270,1575590,24,3,163,444
FULCHAND MANDAL,M,52,6171,19,6190,1575590,24,2,110,444
MD. MOAZZEM HOSSAIN,M,63,350374,979,351353,1575590,24,3,31,444
SREERUPA MITRA CHAUDHURY,F,54,434003,2045,436048,1575590,24,3,80,444
ANGSHUDHAR MANDAL,M,45,5600,5,5605,1575590,24,2,856,444
NASMUL HOQUE,M,40,2416,1,2417,1575590,24,3,281,444
PAPPU AHAMED,M,43,2415,0,2415,1575590,24,3,475,444
MANJUR ALAHI MUNSHI,M,54,5542,1,5543,1575590,24,3,164,444
RATAN MANDAL,M,47,9428,2,9430,1575590,24,2,164,444
HASIM AKHTAR,M,40,3866,3,3869,1575590,24,3,164,444
NOTA,null,null,12043,19,12062,1575590,24,null,269,444
ABHIJIT MUKHERJEE,M,59,255554,282,255836,1616213,24,3,163,445
KHALILUR RAHAMAN,M,58,562518,320,562838,1616213,24,3,31,445
MAFUJA KHATUN,F,48,316147,909,317056,1616213,24,3,80,445
MD. ZULFIKAR ALI,M,53,95450,51,95501,1616213,24,3,125,445
SHAMIMUL ISLAM,M,42,3497,1,3498,1616213,24,3,110,445
DR. S.Q.R. ILYAS,M,65,21292,10,21302,1616213,24,3,427,445
TAIEDUL ISLAM,M,57,11693,3,11696,1616213,24,3,375,445
DHANANJOY BANERJEE,M,44,2934,2,2936,1616213,24,3,747,445
SAMIRUDDIN,M,48,3856,1,3857,1616213,24,3,856,445
AVIJIT KHAMARU,M,35,5788,2,5790,1616213,24,3,164,445
PRASAD HALDER,M,44,12838,1,12839,1616213,24,2,164,445
NOTA,null,null,11349,6,11355,1616213,24,null,269,445
ADHIR RANJAN CHOWDHURY,M,63,589580,1526,591106,1638378,24,3,163,446
APURBA SARKAR (DAVID),M,55,509886,524,510410,1638378,24,3,31,446
ID MOHAMMAD,M,66,13342,20,13362,1638378,24,3,343,446
KUSHADHAJ BALA,M,48,2892,22,2914,1638378,24,2,110,446
KRISHNA JOYARDAR,M,55,141231,1807,143038,1638378,24,3,80,446
ANISUL AMBIA,M,56,2634,8,2642,1638378,24,3,856,446
ASISH SINGHA,M,30,1210,7,1217,1638378,24,3,377,446
KASHINATH DUTTA,M,68,1798,5,1803,1638378,24,3,334,446
MD EZARUDDIN,M,79,3040,6,3046,1638378,24,3,211,446
DURBADAL DAS,M,43,2691,0,2691,1638378,24,2,164,446
SAMIR BISWAS,M,38,13681,1,13682,1638378,24,2,164,446
NOTA,null,null,14072,14,14086,1638378,24,null,269,446
ABU TAHER KHAN,M,57,604024,322,604346,1725187,24,3,31,447
"ABU HENA, S/O - LATE ABDUS SATTAR",M,69,377721,208,377929,1725187,24,3,163,447
BADARUDDOZA KHAN,M,64,180662,131,180793,1725187,24,3,125,447
MIJANUL HAQUE,M,36,4509,12,4521,1725187,24,3,110,447
HUMAYUN KABIR,M,56,246745,1064,247809,1725187,24,3,80,447
KAMARUJJAMAN (BAKUL) KHANDEKAR,M,60,5649,6,5655,1725187,24,3,856,447
DHANANJOY SARKAR,M,39,1107,8,1115,1725187,24,2,92,447
MD. HABIBUR RAHAMAN,M,61,2836,3,2839,1725187,24,3,211,447
"ABU HENA, S/O - SAZZAD ALI",M,26,2500,3,2503,1725187,24,3,164,447
MD. JALALUDDIN MONDAL,M,59,4040,0,4040,1725187,24,3,164,447
HUMAYUN KABIR SEKH,M,36,7178,2,7180,1725187,24,3,164,447
NOTA,null,null,15012,13,15025,1725187,24,null,269,447
INTAJ ALI SHAH,M,70,38116,189,38305,1631698,24,3,163,448
UDDHAB ROY,M,54,4166,33,4199,1631698,24,2,110,448
KALYAN CHAUBEY,M,40,548248,3406,551654,1631698,24,3,80,448
JHA SHANTANU,M,57,120016,206,120222,1631698,24,3,125,448
MAHUA MOITRA,F,44,613652,1220,614872,1631698,24,3,31,448
KHODABOX SHAIKH,M,74,8096,16,8112,1631698,24,3,856,448
JAYANTO DEBNATH,M,47,2218,7,2225,1631698,24,3,475,448
SUBIMAL SENGUPTA,M,60,7581,4,7585,1631698,24,3,124,448
